date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-01,78C0A03HF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7869,100,8,100,0,100,0,100,0,46,21874,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,6,100,62,100,23,,,100,0,100,0,100,0,200,0,,,,,,,,,100,1048576,46,21860,100,0,100,0,,,100,590,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZA108SHY,ST8000DM002,8.00156E+12,0,79,71465416,,,92,0,100,4,100,16,92,1715600075,,,56,38763,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,74,26,88,25711,100,2,78,45986,26,26,1,71465416,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,38701,100,82575657656,100,2.57092E+11,,,,,,,,
2021-04-08,2AGMMVRY,HGST HUH721212ALN604,1.2E+13,1,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,16685,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,652,100,652,253,18,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,Z305D4RG,ST4000DM000,4.00079E+12,1,105,9241424,,,91,0,100,8,100,0,89,818624946,,,47,46691,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,87,13,100,0,100,0,66,34,100,0,100,0,96,9465,34,34,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46478,100,57501592408,100,3.20248E+11,,,,,,,,
2021-06-25,Z30404S0,ST4000DM000,4.00079E+12,1,119,218727208,,,92,0,100,15,100,0,88,780736368,,,45,48759,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,100,0,94,6,100,0,100,0,100,0,73,27,100,0,100,0,1,237631,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47499,100,44182084992,100,3.25466E+11,,,,,,,,
2021-06-08,ZA180ZD1,ST8000NM0055,8.00156E+12,1,63,46272880,,,89,0,100,14,96,19296,88,631019716,,,62,33738,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,100,0,65,35,100,0,100,0,64,36,57,87915,100,60,90,20846,36,36,77,46272880,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33703,100,70454305264,100,3.05021E+11,,,,,,,,
2021-04-16,ZL23XB1P,ST16000NM001G,1.6E+13,1,74,142302560,,,98,0,100,2,100,0,80,94025307,,,100,872,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,100,0,,,70,30,,,100,0,100,1036,30,30,,,,,99,656,99,656,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,533,100,10681294712,100,9482516892,,,,,,,,
2021-04-01,ZLW0GJWG,ST12000NM001G,1.20001E+13,0,74,23670424,,,98,0,100,2,100,0,78,59819068,,,93,6933,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,70,30,,,100,0,100,550,30,30,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6820,100,54057220360,100,90497940998,,,,,,,,
2021-06-21,X1G911PL,WDC WUH721414ALE6L4,1.40005E+13,1,100,0,138,92,97,150,100,2,85,2973,100,0,133,18,100,4515,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5383,100,5383,68,28,,,95,2973,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZLW18E4G,ST14000NM001G,1.40005E+13,0,78,62119216,,,98,0,100,2,100,0,87,494475694,,,97,3330,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,1,99,2220,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2887,100,40991040160,100,63566176308,,,,,,,,
2021-04-01,Y0D0A0DMF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7705,100,1,100,0,100,0,100,0,96,1968,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,0,100,149,100,33,,,100,0,100,0,100,0,200,11,,,,,,,,,100,34340867,96,1618,100,0,100,0,,,100,532,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZL0051Q8,ST12000NM0008,1.20001E+13,0,81,122793744,,,97,0,100,3,100,0,86,432707304,,,95,4837,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,0,100,360,27,27,3,122793744,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4743,100,23514426312,100,63525820673,,,,,,,,
2021-04-01,ZHZ3FGJG,ST14000NM0138,1.40005E+13,0,67,4534248,,,90,0,100,23,100,0,85,314056935,,,97,3223,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,25,100,1011,33,33,4,4534248,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1890,100,36523006885,100,33306833063,,,,,,,,
2021-04-01,Z304KCKP,ST4000DM000,4.00079E+12,0,118,169944776,,,92,0,100,15,100,0,89,853329777,,,46,48071,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,1,98,5236,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47989,100,61616401672,100,3.42136E+11,,,,,,,,
2021-04-01,ZA153SD5,ST8000NM0055,8.00156E+12,0,77,47379576,,,84,0,100,13,100,0,96,4231915549,,,63,33242,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,83,34040,100,23,100,107,30,30,1,47379576,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33227,100,70872125848,100,2.77577E+11,,,,,,,,
2021-04-28,Z305K1QH,ST4000DM000,4E+12,1,117,167413984,,,91,0,100,19,100,0,85,367615917,,,49,45335,100,0,,,100,19,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,74,52489,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44983,100,52582626832,100,3.15E+11,,,,,,,,
2021-04-01,ZLW0DHFH,ST12000NM001G,1.20001E+13,0,81,119114400,,,98,0,100,2,100,0,77,50271509,,,92,7660,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,58,42,,,100,1,100,472,42,42,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7575,100,54992320432,100,1.09678E+11,,,,,,,,
2021-05-04,8HK0PBEH,HGST HUH721212ALN604,1.20001E+13,1,100,0,100,0,253,53,100,22,100,0,100,0,100,0,97,21745,100,0,,,100,21,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,848,100,848,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,X0GEMBBC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,81,387,100,1,100,0,100,0,133,18,100,2702,100,0,,,100,1,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,642,100,642,64,31,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,S300ZBW0,ST4000DM000,4E+12,1,117,157527192,,,92,0,100,10,100,0,88,708446558,,,51,43606,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,99,1,30,70,100,0,100,0,100,0,79,21,100,0,100,0,98,4233,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43561,100,48980145272,100,2.88E+11,,,,,,,,
2021-04-01,PL1331LAHD2UAH,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,133,104,100,0,100,3,100,0,100,0,113,42,94,42219,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,3,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,ZCH0AB5L,ST12000NM0007,1.20001E+13,1,79,73486448,,,89,0,100,13,1,0,80,90125408,,,66,29929,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,834,100,0,,,76,24,,,100,457,100,1644,24,24,79,73486448,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,29659,100,60049412976,100,2.7938E+11,,,,,,,,
2021-04-01,ZLW0GHRP,ST12000NM001G,1.20001E+13,0,81,113107496,,,95,0,100,4,100,0,90,992783410,,,92,7230,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,1,100,725,22,22,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7072,100,53369356936,100,91763542698,,,,,,,,
2021-04-14,1180A053F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7649,100,1,100,0,100,0,100,0,98,1100,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,110,100,20,,,100,0,100,0,100,0,200,0,,,,,,,,,100,2228225,99,787,100,0,100,0,,,100,542,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-09,ZHZ5GPWY,ST12000NM0008,1.2E+13,1,75,30459368,,,98,0,100,2,100,2408,86,399004949,,,94,5956,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12,100,25770786831,,,78,22,,,100,1,100,548,22,22,2,30459368,,,1,90384,1,90384,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5826,100,23518375176,100,81740096222,,,,,,,,
2021-04-01,ZHZ2H75B,ST14000NM0138,1.40005E+13,0,82,162080416,,,91,0,100,20,100,0,85,291741284,,,98,2515,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,24,100,994,28,28,3,162080416,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1702,100,32331013413,100,29355668693,,,,,,,,
2021-04-01,Z305DJ0Y,ST4000DM000,4.00079E+12,0,110,27406416,,,92,0,100,11,100,0,87,513314947,,,49,45067,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,96,9521,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44965,100,54671154000,100,2.88011E+11,,,,,,,,
2021-04-01,ZCH0AJ33,ST12000NM0007,1.20001E+13,0,76,40054152,,,89,0,100,18,100,1032,86,438347264,,,70,26898,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,505,100,1478,24,24,76,40054152,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,26631,100,55247183896,100,2.88543E+11,,,,,,,,
2021-04-01,AAG63X5H,HGST HUH721212ALN604,1.20001E+13,0,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,19996,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,750,100,750,253,22,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,PL2331LAHDWTVJ,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,133,104,100,426,100,9,100,0,100,0,113,42,96,31395,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,369,100,369,240,25,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,Z305FZ1L,ST4000DM000,4.00079E+12,0,111,33247408,,,91,0,100,10,100,0,87,514734748,,,49,44886,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,67,33,100,0,100,0,98,5109,33,33,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44855,100,56641339528,100,3.44472E+11,,,,,,,,
2021-04-26,Y8S0A03EF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7874,100,5,100,0,100,0,100,0,68,12827,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,1,100,13,100,29,,,100,0,100,0,100,0,200,0,,,,,,,,,100,184942593,68,12823,100,0,100,0,,,100,586,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,X0GDK3RC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,138,92,81,377,100,3,100,0,100,0,133,18,100,4012,100,0,,,100,3,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,954,100,954,57,37,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,70E0A12AF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7877,100,2,100,0,100,0,100,0,89,4438,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,6,100,32,,,100,0,100,0,100,0,200,0,,,,,,,,,100,101580802,90,4346,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,70J0A016F97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,8108,100,3,100,0,100,0,100,0,96,1973,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,140,100,37,,,100,0,100,0,100,0,200,14,,,,,,,,,100,201719811,96,1665,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,3070A14BF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7942,100,2,100,0,100,0,100,0,97,1397,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,5,100,38,,,100,0,100,0,100,0,200,0,,,,,,,,,100,285999107,98,1132,100,0,100,0,,,100,539,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,Z305K1YA,ST4000DM000,4.00079E+12,0,117,130934976,,,92,0,100,8,100,0,85,393699805,,,49,44714,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,73,55440,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44371,100,53052385536,100,4.70291E+11,,,,,,,,
2021-04-01,ZL23XZSV,ST16000NM001G,1.60009E+13,0,76,43167640,,,98,0,100,2,100,0,74,26668557,,,100,519,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,972,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,168,100,3810397160,100,2582318010,,,,,,,,
2021-04-01,3070A05TF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,100,0,100,7912,100,3,100,0,100,0,100,0,100,158,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,2,100,15,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,35651585,100,131,100,0,100,0,,,100,534,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZLW0GQ1A,ST12000NM001G,1.20001E+13,0,79,81776784,,,98,0,100,2,100,0,78,70133343,,,93,6935,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,0,100,567,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6817,100,54286134416,100,96186481502,,,,,,,,
2021-04-01,ZLW0GJW0,ST12000NM001G,1.20001E+13,0,78,57278752,,,97,0,100,3,100,0,79,85534069,,,100,676,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,1,100,202,27,27,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,595,100,23445803816,100,13724284789,,,,,,,,
2021-06-15,ZA16DTKM,ST8000NM0055,8.00156E+12,1,56,8889616,,,94,0,100,5,100,1809,90,917408142,,,58,37122,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,100,0,84,16,100,0,100,0,66,34,95,10292,100,13,76,49695,34,34,69,8889616,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37088,100,76184412192,100,2.8554E+11,,,,,,,,
2021-04-15,PL2331LAHB8B2J,HGST HMS5C4040BLE640,4E+12,1,100,0,134,102,145,537,100,12,100,0,100,0,113,42,95,38012,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,454,100,454,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,S301GPM6,ST4000DM000,4.00079E+12,0,119,220134176,,,92,0,100,20,100,0,72,16657646,,,45,48434,100,0,,,100,18,,,,,,,,,,,,,,,,,,,,,,,70,30,100,0,100,0,100,0,100,0,74,26,100,0,100,2,95,11526,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48319,100,66436732960,100,2.93319E+11,,,,,,,,
2021-05-05,70X0A035F97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,100,0,100,8159,100,1,100,0,100,0,100,0,94,2473,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,0,100,106,100,23,,,100,0,100,0,100,0,200,0,,,,,,,,,100,101449730,95,2335,100,0,100,0,,,100,536,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-06,10B0A0P9F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7696,100,3,100,0,100,0,100,0,76,9648,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,496,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,35127298,78,9042,100,0,100,0,,,100,591,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-16,ZL22YRGM,ST16000NM001G,1.6E+13,1,83,202658536,,,98,0,100,2,100,0,80,101212830,,,98,1923,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,71,29,,,100,1,99,3253,29,29,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,722,100,43296328112,100,11427024205,,,,,,,,
2021-04-01,ZA172C44,ST8000NM0055,8.00156E+12,0,83,183380264,,,91,0,100,6,100,0,88,588025191,,,63,32733,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,65,35,82,36890,100,67,92,16480,35,35,83,183380264,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32691,100,68415460936,100,2.94706E+11,,,,,,,,
2021-04-01,8HH0TH1H,HGST HUH721212ALE604,1.20001E+13,0,100,0,132,96,100,0,100,2,100,0,100,0,128,18,100,5357,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,668,100,668,171,35,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,ZHZ66A1Z,ST12000NM0008,1.20001E+13,0,78,63826664,,,98,0,100,2,100,0,83,207891803,,,91,8604,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,78,22,,,100,0,100,469,22,22,1,63826664,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8529,100,55924321360,100,1.05761E+11,,,,,,,,
2021-04-01,ZA189JS0,ST8000NM0055,8.00156E+12,0,100,505000,,,91,0,100,7,100,32,82,174818342,,,64,31627,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,93,15044,100,2,74,53024,30,30,100,505000,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31571,100,68991033712,100,2.35876E+11,,,,,,,,
2021-04-20,ZHZ4Y2NP,ST12000NM0008,1.2E+13,1,65,3075336,,,95,0,100,4,99,936,88,600581213,,,87,11717,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,4295032833,,,64,36,,,100,2,100,717,36,36,2,3075336,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,11611,100,58352455056,100,2.05E+11,,,,,,,,
2021-04-26,ZLW0X7RQ,ST12000NM001G,1.2E+13,1,84,239947744,,,97,0,100,3,100,0,87,524245172,,,94,5814,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,0,100,554,28,28,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5679,100,23532038536,100,77541871991,,,,,,,,
2021-04-20,40X0A140F97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,0,100,7732,100,4,100,0,100,0,100,0,87,5350,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,2,100,95,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,235405314,87,5286,100,0,100,0,,,100,589,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZLW0TZEQ,ST12000NM001G,1.20001E+13,0,67,4598824,,,98,0,100,2,100,0,77,52863852,,,100,340,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,1,100,72,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,319,100,23441022208,100,11723007117,,,,,,,,
2021-05-26,4589K0VJFMYB,TOSHIBA MD04ABA400V,4.00079E+12,1,100,0,100,0,100,5413,100,13,100,0,100,0,100,0,1,52835,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,100,2,100,424,100,18,,,100,0,100,0,100,0,200,0,,,,,,,,,100,0,1,52766,100,0,100,0,,,100,381,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-06-26,ZA18190Z,ST8000NM0055,8.00156E+12,1,82,153185096,,,88,0,100,17,100,48,90,911324635,,,62,34001,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,62,38,81,39869,100,9,77,46581,38,38,82,153185096,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33951,100,71764009576,100,2.56933E+11,,,,,,,,
2021-06-26,S301GM27,ST4000DM000,4.00079E+12,1,110,230809369,,,92,0,100,15,100,16,89,926440759,,,44,49604,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,12,88,100,0,100,0,77,23,100,0,100,0,93,14102,23,23,,,,,99,312,99,312,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49493,100,63606047776,100,2.86844E+11,,,,,,,,
2021-04-01,ZLW0VCX9,ST12000NM001G,1.20001E+13,0,83,201214344,,,97,0,100,3,100,0,85,293386583,,,97,2708,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,1,100,398,28,28,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2558,100,23477117008,100,42401970845,,,,,,,,
